25.538, -2098, -9.24
25.564, -2469, -9.32
25.590, -1978, -9.33
25.616, -2083, -9.35
25.642, -2006, -9.36
25.668, -2183, -9.42
25.694, -2416, -9.50
25.720, -2195, -9.54
25.746, -2016, -9.54
25.772, -2185, -9.57
25.798, -1444, -9.56
25.824, -2007, -9.59
25.850, -2134, -9.60
25.876, -2183, -9.63
25.902, -1796, -9.60
25.928, -2363, -9.65
25.954, -2244, -9.69
25.980, -2047, -9.74
26.006, -2426, -9.81
26.031, -2101, -9.82
26.057, -1982, -9.81
26.083, -1941, -9.82
26.109, -2010, -9.81
26.135, -2133, -9.84
26.161, -2262, -9.90
26.187, -2511, -9.96
26.213, -2092, -10.01
26.239, -2407, -10.05
26.265, -2254, -10.06
26.291, -2535, -10.17
26.317, -1988, -10.14
26.343, -2285, -10.17
26.369, -2328, -10.17
26.395, -2079, -10.18
26.421, -2156, -10.21
26.447, -2079, -10.23
26.473, -2008, -10.25
26.499, -2199, -10.26
26.525, -2578, -10.34
26.551, -2031, -10.33
26.577, -2150, -10.34
26.603, -2281, -10.37
26.629, -2150, -10.41
26.655, -2067, -10.43
26.681, -2038, -10.39
26.707, -2215, -10.39
26.733, -2358, -10.44
26.758, -2153, -10.46
26.784, -2314, -10.52
26.810, -2343, -10.57
26.836, -1872, -10.55
26.862, -2393, -10.54
26.888, -2314, -10.57
26.914, -2477, -10.61
26.940, -2354, -10.64
26.966, -2641, -10.69
26.992, -2202, -10.67
27.018, -2309, -10.68
27.044, -2512, -10.73
27.070, -2337, -10.74
27.096, -2346, -10.83
27.122, -2625, -10.89
27.148, -2310, -10.91
27.174, -2203, -10.91
27.200, -2050, -10.94
27.226, -2313, -10.93
27.252, -2082, -10.91
27.278, -2513, -10.96
27.304, -2454, -10.96
27.330, -2687, -11.02
27.356, -2190, -11.04
27.382, -2097, -11.05
27.408, -2346, -11.09
27.434, -2647, -11.14
27.460, -2336, -11.15
27.485, -2029, -11.10
27.511, -2540, -11.14
27.537, -2371, -11.14
27.563, -2386, -11.15
27.589, -2505, -11.15
27.615, -2820, -11.23
27.641, -2135, -11.21
27.667, -2776, -11.26
27.693, -2643, -11.31
27.719, -2372, -11.34
27.745, -2437, -11.37
27.771, -2462, -11.41
27.797, -3069, -11.50
27.823, -2560, -11.50
27.849, -2337, -11.53
27.875, -2552, -11.57
27.901, -2913, -11.63
27.927, -2938, -11.70
27.953, -2697, -11.77
27.979, -2484, -11.81
28.005, -2465, -11.83
28.031, -2578, -11.85
28.057, -2501, -11.89
28.083, -2446, -11.90
28.109, -2773, -11.94
28.135, -2986, -12.05
28.161, -2615, -12.07
28.187, -2496, -12.09
28.212, -2657, -12.11
28.238, -2770, -12.15
28.264, -3109, -12.20
28.290, -2570, -12.23
28.316, -2763, -12.28
28.342, -2766, -12.30
28.368, -3001, -12.37
28.394, -2496, -12.38
28.420, -2345, -12.35
28.446, -2874, -12.41
28.472, -3157, -12.50
28.498, -2836, -12.58
28.524, -2609, -12.61
28.550, -2588, -12.65
28.576, -2873, -12.69
28.602, -3326, -12.78
28.628, -2639, -12.77
28.654, -2600, -12.81
28.680, -2797, -12.88
28.706, -2566, -12.90
28.732, -2605, -12.90
28.758, -2554, -12.92
28.784, -2753, -12.99
28.810, -2866, -13.02
28.836, -2887, -13.07
28.862, -2788, -13.11
28.888, -2809, -13.14
28.913, -2906, -13.15
28.939, -3241, -13.26
28.965, -3228, -13.30
28.991, -2577, -13.29
29.017, -2518, -13.31
29.043, -2895, -13.35
29.069, -3216, -13.42
29.095, -3147, -13.43
29.121, -3038, -13.48
29.147, -3571, -13.60
29.173, -2804, -13.62
29.199, -2939, -13.63
29.225, -2730, -13.61
29.251, -2719, -13.61
29.277, -3160, -13.68
29.303, -3161, -13.74
29.329, -3328, -13.82
29.355, -3115, -13.88
29.381, -2658, -13.90
29.407, -3299, -13.95
29.433, -2918, -13.94
29.459, -2951, -13.98
29.485, -3038, -14.03
29.511, -3049, -14.07
29.537, -3390, -14.13
29.563, -2591, -14.08
29.589, -2930, -14.11
